day,id,reason
36635,61422,dehydration
36635,61966,dehydration
36635,64156,dehydration
36635,65916,dehydration
36636,64279,dehydration
36636,69142,dehydration
36636,75584,dehydration
36638,63464,dehydration
36638,75121,dehydration
36639,66929,dehydration
36639,67060,dehydration
36639,71410,dehydration
36639,72788,dehydration
36640,66577,dehydration
36640,78637,dehydration
36640,79605,dehydration
36641,58810,dehydration
36641,74789,dehydration
36641,76175,dehydration
36641,76604,dehydration
36641,77807,dehydration
36641,79619,dehydration
36642,73241,dehydration
36642,73910,dehydration
36643,74256,dehydration
36643,75544,dehydration
36644,60125,dehydration
36644,65613,dehydration
36644,67554,dehydration
36644,74098,dehydration
36645,72163,dehydration
36645,74680,dehydration
36646,74413,dehydration
36646,77055,dehydration
36647,65985,dehydration
36648,67174,dehydration
36649,61172,dehydration
36649,67423,dehydration
36649,74146,dehydration
36650,69757,dehydration
36652,52585,dehydration
36652,75709,dehydration
36655,76231,dehydration
36656,66371,dehydration
36656,75428,dehydration
36657,56559,dehydration
36657,58509,dehydration
36657,76770,dehydration
36657,77032,dehydration
36658,75109,dehydration
36658,75216,dehydration
36658,79564,dehydration
36659,79346,dehydration
36660,69495,dehydration
36660,73957,dehydration
36661,71066,dehydration
36661,77593,dehydration
36662,71841,dehydration
36663,64036,dehydration
36663,66682,dehydration
36663,70282,dehydration
36663,72345,dehydration
36663,72435,dehydration
36663,74028,dehydration
36663,74199,dehydration
36664,74418,dehydration
36664,77307,dehydration
36665,61410,dehydration
36665,68146,dehydration
36665,73443,dehydration
36665,74288,dehydration
36666,54775,dehydration
36666,74332,dehydration
36666,78931,dehydration
36667,69729,dehydration
36667,76390,dehydration
36668,68069,dehydration
36669,67209,dehydration
36669,73326,dehydration
36670,60589,dehydration
36671,74940,dehydration
36672,70837,dehydration
36672,76146,dehydration
36673,71428,dehydration
36673,73577,dehydration
36675,68751,dehydration
36675,79692,dehydration
36677,65940,dehydration
36677,77971,dehydration
36677,78733,dehydration
36678,67435,dehydration
36678,78092,dehydration
36678,79041,dehydration
36680,64116,dehydration
36680,64630,dehydration
36680,77754,dehydration
36680,78476,dehydration
36680,79742,dehydration
36681,74999,dehydration
36681,77814,dehydration
36681,79759,dehydration
36682,74448,dehydration
36683,68854,dehydration
36683,76239,dehydration
36683,78526,dehydration
36684,63544,dehydration
36685,62025,dehydration
36685,79197,dehydration
36686,60334,dehydration
36686,69498,dehydration
36686,71876,dehydration
36686,74021,dehydration
36686,74522,dehydration
36687,75009,dehydration
36687,75375,dehydration
36687,75779,dehydration
36688,72555,dehydration
36688,79089,dehydration
36689,79106,dehydration
36690,74533,dehydration
36690,74907,dehydration
36690,75443,dehydration
36691,75280,dehydration
36692,63222,dehydration
36692,63856,dehydration
36693,70446,dehydration
36693,75066,dehydration
36693,76026,dehydration
36693,76793,dehydration
36694,76125,dehydration
36695,66452,dehydration
36695,71164,dehydration
36695,78784,dehydration
36696,56567,dehydration
36696,75813,dehydration
36696,76312,dehydration
36696,79215,dehydration
36697,65035,dehydration
36697,76151,dehydration
36697,77712,dehydration
36698,65403,dehydration
36698,67875,dehydration
36699,63227,dehydration
36699,70373,dehydration
36700,79144,dehydration
36701,78870,dehydration
36703,66881,dehydration
36703,68723,dehydration
36703,77539,dehydration
36704,70080,dehydration
36704,75411,dehydration
36706,76748,dehydration
36708,74881,dehydration
36708,75884,dehydration
36709,77115,dehydration
36710,63281,dehydration
36710,76524,dehydration
36711,68402,dehydration
36711,69543,dehydration
36711,77879,dehydration
36712,66546,dehydration
36713,70870,dehydration
36713,74426,dehydration
36713,77060,dehydration
36714,67904,dehydration
36714,68802,dehydration
36714,74872,dehydration
36714,77847,dehydration
36715,64705,dehydration
36715,71075,dehydration
36716,60425,dehydration
36716,77897,dehydration
36717,79411,dehydration
36718,74974,dehydration
36718,76998,dehydration
36719,71808,dehydration
36719,77901,dehydration
36720,51185,dehydration
36720,71717,dehydration
36720,79198,dehydration
36721,47279,dehydration
36721,64084,dehydration
36721,69074,dehydration
36721,76380,dehydration
36721,79749,dehydration
36722,65346,dehydration
36723,56502,dehydration
36723,71411,dehydration
36724,64249,dehydration
36724,67345,dehydration
36724,77529,dehydration
36725,76681,dehydration
36725,77978,dehydration
36726,67170,dehydration
36726,67233,dehydration
36726,71487,dehydration
36726,75304,dehydration
36727,79645,dehydration
36728,73735,dehydration
36728,74321,dehydration
36728,76338,dehydration
36729,74396,dehydration
36730,71152,dehydration
36730,72370,dehydration
36732,71642,dehydration
36732,72343,dehydration
36732,78568,dehydration
36733,68909,dehydration
36733,76708,dehydration
36734,50073,dehydration
36734,69022,dehydration
36734,76320,dehydration
36734,76766,dehydration
36735,73463,dehydration
36737,77289,dehydration
36737,78142,dehydration
36738,63530,dehydration
36738,75935,dehydration
36738,76018,dehydration
36738,78451,dehydration
36739,71134,dehydration
36739,78480,dehydration
36741,76167,dehydration
36742,73656,dehydration
36742,76939,dehydration
36742,78401,dehydration
36742,78780,dehydration
36742,79743,dehydration
36743,61023,dehydration
36743,61743,dehydration
36743,74979,dehydration
36744,74067,dehydration
36745,69656,dehydration
36745,71754,dehydration
36745,79320,dehydration
36746,73009,dehydration
36746,77708,dehydration
36747,72132,dehydration
36749,75605,dehydration
36749,75982,dehydration
36749,76416,dehydration
36749,76665,dehydration
36749,77349,dehydration
36749,77905,dehydration
36750,66041,dehydration
36750,77455,dehydration
36751,73404,dehydration
36751,76022,dehydration
36752,62688,dehydration
36752,63012,dehydration
36752,69068,dehydration
36752,74844,dehydration
36752,78300,dehydration
36752,78608,dehydration
36752,78687,dehydration
36752,79296,dehydration
36753,74063,dehydration
36753,75473,dehydration
36753,78256,dehydration
36754,55332,dehydration
36754,56945,dehydration
36755,51981,dehydration
36756,77611,dehydration
36756,77855,dehydration
36756,79691,dehydration
36757,73088,dehydration
36758,68248,dehydration
36758,77022,dehydration
36758,78738,dehydration
36759,74371,dehydration
36760,63146,dehydration
36760,70222,dehydration
36760,79612,dehydration
36761,73226,dehydration
36762,61502,dehydration
36762,70530,dehydration
36762,78519,dehydration
36763,58059,dehydration
36763,70733,dehydration
36763,79830,dehydration
36764,70505,dehydration
36766,72375,dehydration
36766,77952,dehydration
36766,79212,dehydration
36767,60564,dehydration
36767,73329,dehydration
36767,78884,dehydration
36768,63186,dehydration
36768,64724,dehydration
36768,73680,dehydration
36768,75198,dehydration
36769,75723,dehydration
36770,70867,dehydration
36770,73715,dehydration
36772,49662,dehydration
36772,78435,dehydration
36772,79618,dehydration
36773,62068,dehydration
36773,74555,dehydration
36773,77887,dehydration
36773,78835,dehydration
36774,72944,dehydration
36774,77132,dehydration
36775,71176,dehydration
36775,74740,dehydration
36776,62309,dehydration
36776,63326,dehydration
36776,74963,dehydration
36777,63615,dehydration
36778,73626,dehydration
36778,76652,dehydration
36780,70120,dehydration
36781,70529,dehydration
36781,77894,dehydration
36781,78456,dehydration
36781,79220,dehydration
36782,57077,dehydration
36782,78496,dehydration
36782,79000,dehydration
36783,52758,dehydration
36783,74066,dehydration
36783,75240,dehydration
36784,50842,dehydration
36784,72556,dehydration
36785,73283,dehydration
36785,76513,dehydration
36786,76161,dehydration
36786,77117,dehydration
36788,64023,dehydration
36789,59614,dehydration
36789,69520,dehydration
36789,78193,dehydration
36790,78561,dehydration
36790,79208,dehydration
36791,69805,dehydration
36791,73101,dehydration
36791,73289,dehydration
36791,77633,dehydration
36793,74788,dehydration
36793,74992,dehydration
36794,67197,dehydration
36794,75037,dehydration
36795,62150,dehydration
36796,74688,dehydration
36796,79651,dehydration
36798,60803,dehydration
36798,71319,dehydration
36798,72353,dehydration
36798,75212,dehydration
36799,57453,dehydration
36799,58660,dehydration
36799,69423,dehydration
36799,69612,dehydration
36799,77174,dehydration
36800,65970,dehydration
36801,50560,dehydration
36801,68845,dehydration
36801,70982,dehydration
36801,71592,dehydration
36801,74110,dehydration
36801,75617,dehydration
36802,63008,dehydration
36802,77829,dehydration
36803,61399,dehydration
36803,77535,dehydration
36804,75831,dehydration
36804,79772,dehydration
36804,79860,dehydration
36805,64882,dehydration
36805,79130,dehydration
36806,70465,dehydration
36806,76533,dehydration
36807,77480,dehydration
36808,64265,dehydration
36808,70499,dehydration
36809,73923,dehydration
36809,76063,dehydration
36809,78592,dehydration
36809,79146,dehydration
36809,79154,dehydration
36809,79192,dehydration
36809,79794,dehydration
36810,77399,dehydration
36810,79325,dehydration
36810,79376,dehydration
36811,79085,dehydration
36811,79758,dehydration
36812,59094,dehydration
36812,67331,dehydration
36812,79615,dehydration
36812,80087,dehydration
36813,71226,dehydration
36814,76572,dehydration
36814,79303,dehydration
36815,74648,dehydration
36815,76901,dehydration
36815,77344,dehydration
36816,78006,dehydration
36816,78136,dehydration
36817,75094,dehydration
36817,79211,dehydration
36818,78210,dehydration
36818,78329,dehydration
36819,67393,dehydration
36819,73120,dehydration
36819,79541,dehydration
36820,75053,dehydration
36820,76542,dehydration
36821,69703,dehydration
36821,73704,dehydration
36821,76609,dehydration
36823,68411,dehydration
36823,80069,dehydration
36824,58068,dehydration
36824,67801,dehydration
36824,71514,dehydration
36825,69567,dehydration
36825,77387,dehydration
36825,78306,dehydration
36825,78524,dehydration
36825,79006,dehydration
36826,68009,dehydration
36826,76627,dehydration
36826,77095,dehydration
36827,73974,dehydration
36827,75880,dehydration
36827,76283,dehydration
36827,77433,dehydration
36827,79800,dehydration
36828,78406,dehydration
36829,74242,dehydration
36829,76771,dehydration
36829,78433,dehydration
36829,78453,dehydration
36831,73902,dehydration
36832,59778,dehydration
36832,63256,dehydration
36832,64288,dehydration
36832,67364,dehydration
36832,67413,dehydration
36832,68719,dehydration
36832,76271,dehydration
36833,46439,dehydration
36833,74204,dehydration
36833,76360,dehydration
36833,77341,dehydration
36834,68041,dehydration
36834,73747,dehydration
36835,69732,dehydration
36835,75598,dehydration
36835,79639,dehydration
36836,56835,dehydration
36837,64814,dehydration
36837,70336,dehydration
36839,63152,dehydration
36840,60955,dehydration
36840,79978,dehydration
36840,79988,dehydration
36841,78396,dehydration
36841,79944,dehydration
36844,72481,dehydration
36844,73317,dehydration
36844,78998,dehydration
36845,64673,dehydration
36845,75340,dehydration
36846,60709,dehydration
36846,67900,dehydration
36846,77497,dehydration
36846,78740,dehydration
36846,79949,dehydration
36847,58294,dehydration
36847,71853,dehydration
36847,72371,dehydration
36847,77420,dehydration
36847,78827,dehydration
36848,78880,dehydration
36849,73370,dehydration
36849,78347,dehydration
36849,78894,dehydration
36850,60642,dehydration
36851,66808,dehydration
36851,79840,dehydration
36852,65770,dehydration
36852,67727,dehydration
36852,68532,dehydration
36853,56230,dehydration
36855,68679,dehydration
36856,69439,dehydration
36856,79875,dehydration
36857,64992,dehydration
36858,69391,dehydration
36859,74653,dehydration
36859,75050,dehydration
36859,75297,dehydration
36859,76762,dehydration
36860,69127,dehydration
36860,74770,dehydration
36860,79239,dehydration
36860,79713,dehydration
36860,79825,dehydration
36861,54529,dehydration
36861,80205,dehydration
36862,74178,dehydration
36862,78531,dehydration
36862,79819,dehydration
36863,66217,dehydration
36864,72644,dehydration
36865,80218,dehydration
36866,61666,dehydration
36866,67489,dehydration
36867,57507,dehydration
36867,65167,dehydration
36867,77171,dehydration
36867,78169,dehydration
36867,78178,dehydration
36868,57157,dehydration
36868,70911,dehydration
36868,77628,dehydration
36870,68114,dehydration
36871,72678,dehydration
36871,76109,dehydration
36872,65467,dehydration
36872,68706,dehydration
36873,63401,dehydration
36873,75518,dehydration
36873,79616,dehydration
36875,71527,dehydration
36875,74534,dehydration
36876,51420,dehydration
36876,55363,dehydration
36876,59958,dehydration
36876,67719,dehydration
36876,73721,dehydration
36877,65714,dehydration
36877,77995,dehydration
36877,78365,dehydration
36878,72968,dehydration
36878,74272,dehydration
36879,62775,dehydration
36879,71091,dehydration
36880,66454,dehydration
36880,71224,dehydration
36880,73098,dehydration
36880,75258,dehydration
36881,74487,dehydration
36881,74848,dehydration
36883,79982,dehydration
36884,58530,dehydration
36884,64258,dehydration
36885,71830,dehydration
36885,74525,dehydration
36886,62269,dehydration
36886,72581,dehydration
36887,80164,dehydration
36888,72785,dehydration
36889,75606,dehydration
36890,68617,dehydration
36890,74732,dehydration
36890,76802,dehydration
36891,78157,dehydration
36891,78620,dehydration
36892,73694,dehydration
36892,78822,dehydration
36897,53157,dehydration
36897,58652,dehydration
36897,66661,dehydration
36898,68513,dehydration
36898,78184,dehydration
36898,78656,dehydration
36899,69731,dehydration
36899,74838,dehydration
36900,79099,dehydration
36901,75934,dehydration
36902,52081,dehydration
36902,67884,dehydration
36902,75679,dehydration
36903,74224,dehydration
36903,74829,dehydration
36903,77974,dehydration
36904,49690,dehydration
36904,54778,dehydration
36904,76307,dehydration
36906,65199,dehydration
36906,67869,dehydration
36906,70168,dehydration
36906,74102,dehydration
36906,74692,dehydration
36907,61091,dehydration
36907,77363,dehydration
36909,67748,dehydration
36909,69651,dehydration
36909,76465,dehydration
36909,76543,dehydration
36909,76913,dehydration
36909,78020,dehydration
36909,78073,dehydration
36910,73186,dehydration
36910,79733,dehydration
36911,65094,dehydration
36912,50128,dehydration
36912,62821,dehydration
36912,73310,dehydration
36913,60774,dehydration
36913,70909,dehydration
36913,72913,dehydration
36913,74725,dehydration
36913,75577,dehydration
36913,76235,dehydration
36913,77913,dehydration
36913,79993,dehydration
36913,80215,dehydration
36914,64402,dehydration
36914,78346,dehydration
36915,60487,dehydration
36915,74315,dehydration
36915,76605,dehydration
36916,56606,dehydration
36916,65721,dehydration
36916,78462,dehydration
36917,67220,dehydration
36917,67740,dehydration
36917,70041,dehydration
36917,74585,dehydration
36917,74637,dehydration
36917,77583,dehydration
36917,77767,dehydration
36918,61486,dehydration
36918,75454,dehydration
36919,75688,dehydration
36920,61976,dehydration
36921,60100,dehydration
36921,66557,dehydration
36921,67058,dehydration
36921,67621,dehydration
36921,70434,dehydration
36921,70755,dehydration
36922,67749,dehydration
36922,77462,dehydration
36923,76211,dehydration
36924,71890,dehydration
36926,72139,dehydration
36926,74467,dehydration
36926,75626,dehydration
36926,76114,dehydration
36926,76559,dehydration
36926,77332,dehydration
36926,78015,dehydration
36928,74311,dehydration
36928,76582,dehydration
36929,68793,dehydration
36929,69963,dehydration
36931,72261,dehydration
36932,54109,dehydration
36933,65434,dehydration
36933,70417,dehydration
36934,64386,dehydration
36934,65568,dehydration
36934,73422,dehydration
36935,59450,dehydration
36935,68243,dehydration
36936,73724,dehydration
36936,79650,dehydration
36937,62986,dehydration
36938,74644,dehydration
36939,73281,dehydration
36939,74370,dehydration
36939,74707,dehydration
36939,78212,dehydration
36940,72143,dehydration
36940,72940,dehydration
36940,80210,dehydration
36941,55691,dehydration
36941,69227,dehydration
36941,80366,dehydration
36942,71637,dehydration
36942,72596,dehydration
36942,78187,dehydration
36943,79387,dehydration
36943,79427,dehydration
36944,80219,dehydration
36945,70680,dehydration
36946,70219,dehydration
36946,79569,dehydration
36947,64697,dehydration
36947,77004,dehydration
36947,77926,dehydration
36947,79613,dehydration
36947,79947,dehydration
36948,70324,dehydration
36948,76555,dehydration
36948,76630,dehydration
36948,78228,dehydration
36949,80385,dehydration
36950,57116,dehydration
36950,78631,dehydration
36951,76086,dehydration
36951,76457,dehydration
36951,79782,dehydration
36951,80108,dehydration
36952,72505,dehydration
36953,71289,dehydration
36953,75994,dehydration
36953,76398,dehydration
36953,78222,dehydration
36953,79684,dehydration
36954,51205,dehydration
36954,67181,dehydration
36954,76727,dehydration
36955,62820,dehydration
36956,77456,dehydration
36957,70449,dehydration
36957,75957,dehydration
36957,78367,dehydration
36959,79927,dehydration
36960,79117,dehydration
36962,78842,dehydration
36962,80083,dehydration
36963,75446,dehydration
36964,68371,dehydration
36964,74013,dehydration
36964,74686,dehydration
36964,76179,dehydration
36964,77703,dehydration
36964,78643,dehydration
36964,79118,dehydration
36965,64640,dehydration
36965,67670,dehydration
36966,65864,dehydration
36966,78939,dehydration
36967,74506,dehydration
36967,78087,dehydration
36968,66049,dehydration
36968,70565,dehydration
36968,78019,dehydration
36968,79225,dehydration
36969,76422,dehydration
36971,63172,dehydration
36972,77313,dehydration
36972,79689,dehydration
36973,63837,dehydration
36973,79372,dehydration
36974,69002,dehydration
36974,75848,dehydration
36974,77346,dehydration
36975,79955,dehydration
36976,70934,dehydration
36976,78271,dehydration
36976,78682,dehydration
36976,79697,dehydration
36977,68270,dehydration
36977,76883,dehydration
36978,56013,dehydration
36978,74743,dehydration
36978,79267,dehydration
36978,79506,dehydration
36978,79768,dehydration
36978,79838,dehydration
36979,59400,dehydration
36979,68563,dehydration
36979,73298,dehydration
36980,56985,dehydration
36980,68384,dehydration
36980,71755,dehydration
36980,73418,dehydration
36980,76182,dehydration
36981,72695,dehydration
36981,79854,dehydration
36982,79122,dehydration
36983,49423,dehydration
36983,73050,dehydration
36983,73221,dehydration
36983,79436,dehydration
36985,69187,dehydration
36985,70967,dehydration
36985,76499,dehydration
36985,78221,dehydration
36986,67367,dehydration
36987,65762,dehydration
36987,69071,dehydration
36987,70976,dehydration
36988,72072,dehydration
36988,73038,dehydration
36988,75627,dehydration
36988,76073,dehydration
36988,79168,dehydration
36988,79913,dehydration
36989,56993,dehydration
36989,71222,dehydration
36990,79238,dehydration
36991,65997,dehydration
36991,73795,dehydration
36992,68974,dehydration
36992,72175,dehydration
36992,76192,dehydration
36994,75787,dehydration
36994,77666,dehydration
36995,73413,dehydration
36995,76535,dehydration
36996,64599,dehydration
36997,68437,dehydration
36997,68982,dehydration
36997,79975,dehydration
36998,68033,dehydration
37000,76923,dehydration
37000,77783,dehydration
37001,68303,dehydration
37001,76600,dehydration
37003,74891,dehydration
37003,75959,dehydration
37003,76616,dehydration
37003,78558,dehydration
37004,78275,dehydration
37005,70033,dehydration
37005,73848,dehydration
37005,75392,dehydration
37006,75754,dehydration
37007,64521,dehydration
37007,65401,dehydration
37007,66561,dehydration
37007,74595,dehydration
37007,75125,dehydration
37007,75832,dehydration
37008,73885,dehydration
37008,73982,dehydration
37008,78535,dehydration
37008,79850,dehydration
37009,67720,dehydration
37009,80118,dehydration
37010,64455,dehydration
37010,76388,dehydration
37010,77588,dehydration
37011,59812,dehydration
37011,64536,dehydration
37011,67321,dehydration
37011,78083,dehydration
37011,80403,dehydration
37012,62353,dehydration
37012,64915,dehydration
37012,73636,dehydration
37012,74082,dehydration
37012,74650,dehydration
37012,79965,dehydration
37013,77851,dehydration
37014,77959,dehydration
37015,67997,dehydration
37015,68764,dehydration
37015,78920,dehydration
37015,79450,dehydration
37016,60292,dehydration
37016,63295,dehydration
37016,78133,dehydration
37016,80111,dehydration
37016,80507,dehydration
37017,73220,dehydration
37017,77935,dehydration
37018,78791,dehydration
37019,77258,dehydration
37019,77302,dehydration
37019,78879,dehydration
37019,79047,dehydration
37021,72860,dehydration
37022,63017,dehydration
37022,68485,dehydration
37022,69176,dehydration
37022,70281,dehydration
37022,70422,dehydration
37022,72673,dehydration
37022,78628,dehydration
37023,72726,dehydration
37023,77223,dehydration
37023,77590,dehydration
37024,66795,dehydration
37024,76557,dehydration
37025,65642,dehydration
37025,66691,dehydration
37025,75091,dehydration
37025,78118,dehydration
37025,79817,dehydration
37025,80379,dehydration
37026,79663,dehydration
37027,69242,dehydration
37028,64783,dehydration
37028,74520,dehydration
37028,79039,dehydration
37028,79298,dehydration
37028,79407,dehydration
37029,69287,dehydration
37030,69081,dehydration
37031,71583,dehydration
37031,79822,dehydration
37032,55944,dehydration
37032,70184,dehydration
37032,76083,dehydration
37033,74089,dehydration
37033,79784,dehydration
37034,70542,dehydration
37034,79097,dehydration
37035,74696,dehydration
37035,75424,dehydration
37036,61004,dehydration
37036,67682,dehydration
37036,70952,dehydration
37036,71858,dehydration
37038,69762,dehydration
37039,74458,dehydration
37040,61300,dehydration
37040,72034,dehydration
37041,71659,dehydration
37041,74632,dehydration
37041,74641,dehydration
37041,76413,dehydration
37042,74412,dehydration
37042,76799,dehydration
37043,74502,dehydration
37044,53955,dehydration
37045,67979,dehydration
37045,70874,dehydration
37046,66820,dehydration
37046,76418,dehydration
37048,77577,dehydration
37049,53004,dehydration
37049,70029,dehydration
37049,77629,dehydration
37049,79608,dehydration
37050,72224,dehydration
37050,75532,dehydration
37051,64746,dehydration
37051,72899,dehydration
37051,79417,dehydration
37052,66733,dehydration
37053,75502,dehydration
37053,77682,dehydration
37054,75447,dehydration
37055,70668,dehydration
37055,75913,dehydration
37058,66198,dehydration
37058,69367,dehydration
37058,70719,dehydration
37058,73190,dehydration
37058,76642,dehydration
37058,77368,dehydration
37058,77487,dehydration
37060,74584,dehydration
37060,76208,dehydration
37061,79082,dehydration
37062,77987,dehydration
37063,63201,dehydration
37063,74472,dehydration
37063,78823,dehydration
37064,80066,dehydration
37065,61036,dehydration
37065,61677,dehydration
37065,73604,dehydration
37067,72521,dehydration
37068,71919,dehydration
37068,74543,dehydration
37068,76043,dehydration
37068,76133,dehydration
37068,77375,dehydration
37069,64133,dehydration
37069,69207,dehydration
37070,60047,dehydration
37070,65591,dehydration
37070,68290,dehydration
37071,70286,dehydration
37071,73734,dehydration
37072,78263,dehydration
37073,71424,dehydration
37074,71504,dehydration
37074,75071,dehydration
37075,59058,dehydration
37075,73877,dehydration
37075,75912,dehydration
37075,78482,dehydration
37075,79760,dehydration
37075,79893,dehydration
37076,75716,dehydration
37076,78768,dehydration
37077,70047,dehydration
37077,71859,dehydration
37078,68165,dehydration
37078,78459,dehydration
37078,80561,dehydration
37079,57549,dehydration
37079,58397,dehydration
37079,77915,dehydration
37081,51063,dehydration
37081,69680,dehydration
37081,74190,dehydration
37082,71401,dehydration
37082,78750,dehydration
37083,74888,dehydration
37083,77853,dehydration
37084,71172,dehydration
37084,75254,dehydration
37084,75936,dehydration
37084,75972,dehydration
37084,76467,dehydration
37084,80137,dehydration
37086,63489,dehydration
37086,67968,dehydration
37086,72511,dehydration
37086,76490,dehydration
37087,63429,dehydration
37087,80387,dehydration
37088,69968,dehydration
37088,74188,dehydration
37089,64313,dehydration
37089,74387,dehydration
37089,79462,dehydration
37090,69132,dehydration
37090,69570,dehydration
37091,71889,dehydration
37091,78654,dehydration
37092,56888,dehydration
37092,62583,dehydration
37093,72129,dehydration
37093,72809,dehydration
37094,71376,dehydration
37094,71486,dehydration
37094,74629,dehydration
37095,74298,dehydration
37095,76562,dehydration
37095,79007,dehydration
37096,57860,dehydration
37096,74138,dehydration
37097,70498,dehydration
37097,70777,dehydration
37097,77161,dehydration
37097,80064,dehydration
37098,74591,dehydration
37098,76944,dehydration
37099,15483,dehydration
37100,55262,dehydration
37100,60506,dehydration
37100,62887,dehydration
37100,75381,dehydration
37100,79046,dehydration
37101,59378,dehydration
37101,66511,dehydration
37101,79414,dehydration
37102,73286,dehydration
37102,79399,dehydration
37103,68763,dehydration
37103,79424,dehydration
37104,75535,dehydration
37104,79366,dehydration
37105,64647,dehydration
37105,76640,dehydration
37106,59725,dehydration
37106,77393,dehydration
37106,77511,dehydration
37106,78882,dehydration
37106,79358,dehydration
37106,80308,dehydration
37107,78541,dehydration
37107,80128,dehydration
37108,62428,dehydration
37108,78356,dehydration
37109,73396,dehydration
37109,75675,dehydration
37110,80629,dehydration
37110,80713,dehydration
37111,77382,dehydration
37111,79781,dehydration
37112,62253,dehydration
37112,75064,dehydration
37112,78106,dehydration
37113,70715,dehydration
37113,71181,dehydration
37113,77410,dehydration
37114,55208,dehydration
37114,75501,dehydration
37115,69095,dehydration
37115,75286,dehydration
37115,75320,dehydration
37115,78467,dehydration
37115,80322,dehydration
37116,71457,dehydration
37116,73558,dehydration
37116,79971,dehydration
37117,70825,dehydration
37117,78299,dehydration
37118,73189,dehydration
37118,78956,dehydration
37119,71962,dehydration
37119,76215,dehydration
37120,71520,dehydration
37121,54232,dehydration
37121,78323,dehydration
37121,79213,dehydration
37121,79938,dehydration
37121,80523,dehydration
37122,62890,dehydration
37122,73792,dehydration
37122,78398,dehydration
37122,80019,dehydration
37122,80679,dehydration
37124,80564,dehydration
37125,74337,dehydration
37126,79065,dehydration
37126,79815,dehydration
37127,62474,dehydration
37127,68150,dehydration
37127,78810,dehydration
37128,76198,dehydration
37128,79345,dehydration
37129,77687,dehydration
37130,76474,dehydration
37130,76832,dehydration
37130,77729,dehydration
37130,79900,dehydration
37131,73491,dehydration
37131,74406,dehydration
37131,76269,dehydration
37131,80468,dehydration
37132,69892,dehydration
37132,71519,dehydration
37133,71496,dehydration
37133,78235,dehydration
37133,78431,dehydration
37133,78605,dehydration
37133,79268,dehydration
37134,68906,dehydration
37135,78344,dehydration
37135,78718,dehydration
37136,79390,dehydration
37137,63469,dehydration
37137,74544,dehydration
37137,77609,dehydration
37137,78762,dehydration
37140,73746,dehydration
37140,74752,dehydration
37141,71996,dehydration
37141,72133,dehydration
37142,78261,dehydration
37143,69166,dehydration
37143,76898,dehydration
37143,78374,dehydration
37143,80752,dehydration
37144,60984,dehydration
37144,79936,dehydration
37145,77575,dehydration
37146,75514,dehydration
37146,75655,dehydration
37147,62429,dehydration
37147,66986,dehydration
37147,79911,dehydration
37148,56946,dehydration
37148,65530,dehydration
37148,70570,dehydration
37148,79658,dehydration
37148,80493,dehydration
37149,63110,dehydration
37149,77882,dehydration
37151,57685,dehydration
37152,56021,dehydration
37152,78475,dehydration
37153,80830,dehydration
37154,76262,dehydration
37154,78553,dehydration
37156,63614,dehydration
37156,71197,dehydration
37156,73679,dehydration
37156,74393,dehydration
37156,76341,dehydration
37156,76797,dehydration
37156,78569,dehydration
37157,72421,dehydration
37157,73339,dehydration
37157,74760,dehydration
37158,62318,dehydration
37158,70908,dehydration
37158,74623,dehydration
37158,74660,dehydration
37158,75853,dehydration
37159,67383,dehydration
37159,71640,dehydration
37160,73455,dehydration
37160,75110,dehydration
37160,75396,dehydration
37160,77390,dehydration
37162,55442,dehydration
37162,76051,dehydration
37163,72242,dehydration
37163,74711,dehydration
37164,76129,dehydration
37164,78320,dehydration
37164,79883,dehydration
37165,63706,dehydration
37165,69153,dehydration
37166,80449,dehydration
37167,75953,dehydration
37167,77094,dehydration
37168,63853,dehydration
37168,78040,dehydration
37168,78053,dehydration
37169,73869,dehydration
37171,65664,dehydration
37171,71643,dehydration
37171,77997,dehydration
37172,55785,dehydration
37172,72439,dehydration
37172,75259,dehydration
37172,76776,dehydration
37172,77216,dehydration
37173,69604,dehydration
37174,8589,dehydration
37174,64581,dehydration
37174,70279,dehydration
37174,76653,dehydration
37174,76760,dehydration
37174,77317,dehydration
37175,62853,dehydration
37175,73089,dehydration
37175,77030,dehydration
37176,67024,dehydration
37176,71989,dehydration
37176,77961,dehydration
37177,70571,dehydration
37177,71767,dehydration
37177,71828,dehydration
37178,68157,dehydration
37178,73649,dehydration
37179,63505,dehydration
37179,76566,dehydration
37179,79090,dehydration
37180,73465,dehydration
37180,75619,dehydration
37182,66558,dehydration
37183,78171,dehydration
37184,78192,dehydration
37185,67568,dehydration
37185,70154,dehydration
37185,77868,dehydration
37185,78641,dehydration
37186,55935,dehydration
37186,80505,dehydration
37187,73686,dehydration
37189,76733,dehydration
37189,79863,dehydration
37190,58752,dehydration
37190,76969,dehydration
37190,77304,dehydration
37190,78625,dehydration
37190,79044,dehydration
37190,79766,dehydration
37191,73039,dehydration
37191,73811,dehydration
37191,79137,dehydration
37191,80369,dehydration
37193,76608,dehydration
37194,58439,dehydration
37195,59108,dehydration
37195,73449,dehydration
37195,76408,dehydration
37196,74179,dehydration
37196,74477,dehydration
37197,77651,dehydration
37197,79790,dehydration
37200,73670,dehydration
37200,76113,dehydration
37201,78954,dehydration
37202,66157,dehydration
37202,67214,dehydration
37202,80049,dehydration
37203,73448,dehydration
37203,73469,dehydration
37204,64182,dehydration
37205,58751,dehydration
37205,67925,dehydration
37205,76979,dehydration
